"cluster","pd","lgd dwt","ead","num ctp","sett","is","acca","cod type","cod stato","lgd pag"
"005109_37643",0.0027976946,0.194392398,9265.69503966659,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005109_9916",0.0027976946,0.194392398,88694.2001937098,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"013513_23",0.0193721917,0.2905386608,1545228.25691151,42,13,0.3720664469,0.0148347679,0,0,0.2735265914
"005107_20770",0.0010022497,0.1770468884,44959.2690027278,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"610107_907",0.001071826,0.2380831173,20869.9852977927,13825,10,0.3,0.0002789534,0,0,0.2032434268
"005109_22513",0.0027976946,0.194392398,15904.9891058961,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005106_2238",0.0006999989,0.1701066993,185881.617851628,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"005107_15443",0.0010022497,0.1770468884,24880.1321871034,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"002116_18",0.0715568886,0.1943108255,282063.242107068,888,2,0.3,0.0193183754,0,0,0.1576716721
"005111_53995",0.0077907016,0.2131025561,2287.55498539526,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005113_14587",0.0192875484,0.2052906677,9240.36414828775,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005111_20946",0.0077907016,0.2131025561,68120.8908656005,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_52745",0.0027976946,0.194392398,48232.5537205859,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005108_27040",0.001698804,0.1845801877,80905.5189706509,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005106_2890",0.0006999989,0.1701066993,164675.154701166,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"005115_15774",0.0407148977,0.2298021679,79870.1227259479,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005111_17065",0.0077907016,0.2131025561,37038.1021291258,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_59146",0.0027976946,0.194392398,58145.0737614138,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005113_73432",0.0192875484,0.2052906677,60883.8011462628,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005111_107144",0.0077907016,0.2131025561,82246.0789422297,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_5104",0.0077907016,0.2131025561,104089.294884349,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_25822",0.0027976946,0.194392398,137965.582250557,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005109_11895",0.0027976946,0.194392398,137147.058791215,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005107_5668",0.0010022497,0.1770468884,10517.3205268529,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005111_93471",0.0077907016,0.2131025561,13272.560156996,422315,5,0.3,8.844e-06,0,0,0.1762346968
"612113_60",0.0188843638,0.2701806802,13024.7473210224,241,12,0.3,0.0069289779,0,0,0.2344525107
"005109_5819",0.0027976946,0.194392398,4168.56917646375,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"613109_4555",0.0027311171,0.2412404152,52.3840767077902,23989,13,0.3,0.0001376287,0,0,0.2003579723
"005107_67088",0.0010022497,0.1770468884,90069.1926869327,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"010112_324",0.0123238154,0.368068638,178635.525481156,8241,10,0.3,0.0003846001,0,0,0.3448683035
"005108_7976",0.001698804,0.1845801877,20796.3001983196,418091,5,0.3,1.72258e-05,0,0,0.150151248
"619106_349",7e-04,0.1848954223,17518.0894138764,3385,19,0.3,0.0014979136,0,0,0.1489696756
"005107_78700",0.0010022497,0.1770468884,10984.0336603289,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005116_5201",0.0719020006,0.2380512773,47246.7742883967,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"018807_119",0.0011582099,0.3077787249,29210.0441204262,726,18,0.6,0.0024536438,0,0,0.2725925795
"005113_54141",0.0192875484,0.2052906677,26303.4045629892,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005108_46189",0.001698804,0.1845801877,263766.143597497,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005106_18320",0.0006999989,0.1701066993,27520.9361703719,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"005111_8500",0.0077907016,0.2131025561,48755.0184849937,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005106_12167",0.0006999989,0.1701066993,77611.7197335853,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"005108_26556",0.001698804,0.1845801877,113861.429024594,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005111_48768",0.0077907016,0.2131025561,173694.706793828,422315,5,0.3,8.844e-06,0,0,0.1762346968
"010114_652",0.0303541766,0.3453903079,282276.920790984,5595,10,0.3,0.0006182481,0,0,0.3217238645
"610106_11",7e-04,0.1725303987,50264.3103947517,5142,10,0.3,0.0012604222,0,0,0.1380950207
"005107_66207",0.0010022497,0.1770468884,131670.729863728,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005113_75203",0.0192875484,0.2052906677,78894.8054459897,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005111_11099",0.0077907016,0.2131025561,28777.3746820995,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005107_83498",0.0010022497,0.1770468884,98118.251215853,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005109_36704",0.0027976946,0.194392398,16867.5973182537,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"013109_1099",0.0029961568,0.3022664322,193719.538867555,21266,13,0.3,0.0001637368,0,0,0.2729529062
"005107_103589",0.0010022497,0.1770468884,86729.5802566095,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005108_42065",0.001698804,0.1845801877,68361.7313178344,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005108_32904",0.001698804,0.1845801877,118877.772356474,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005108_5105",0.001698804,0.1845801877,217045.908378457,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005111_59662",0.0077907016,0.2131025561,64236.791930831,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005107_20574",0.0010022497,0.1770468884,54688.2687078671,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005113_77766",0.0192875484,0.2052906677,19469.2193826592,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005111_5743",0.0077907016,0.2131025561,4569.13448343463,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005116_3145",0.0719020006,0.2380512773,8437.28210292996,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005107_52300",0.0010022497,0.1770468884,10951.4995202265,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005107_58293",0.0010022497,0.1770468884,36845.9590070762,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005113_68786",0.0192875484,0.2052906677,4981.26749287958,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"610109_7536",0.0027198264,0.2444973574,79932.6102182382,54007,10,0.3,5.39604e-05,0,0,0.2033755871
"005109_49649",0.0027976946,0.194392398,277.775802355658,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005116_5446",0.0719020006,0.2380512773,67567.6094532806,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"013109_484",0.0029961568,0.3022664322,846040.854282383,21266,13,0.3,0.0001637368,0,0,0.2729529062
"005117_7046",0.1348372139,0.2285550364,64708.5089240195,54930,5,0.3,9.56534e-05,0,0,0.1926846469
"005113_10329",0.0192875484,0.2052906677,36444.7600576532,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005111_50124",0.0077907016,0.2131025561,21547.1662829192,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_76777",0.0077907016,0.2131025561,25430.2843203446,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_43813",0.0077907016,0.2131025561,8008.06648336323,422315,5,0.3,8.844e-06,0,0,0.1762346968
"018107_347",0.0012198068,0.2744461872,298344.448537862,1543,18,0.3,0.0026543037,0,0,0.2482250851
"005118_10528",0.2565108504,0.2230705366,80529.7806352335,83292,5,0.3,8.3402e-05,0,0,0.1876993741
"005109_27416",0.0027976946,0.194392398,63322.7544246082,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005107_41039",0.0010022497,0.1770468884,6807.93118636295,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005111_16147",0.0077907016,0.2131025561,121942.575981044,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005113_89458",0.0192875484,0.2052906677,41014.0945684124,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005116_25953",0.0719020006,0.2380512773,40255.7787479738,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005110_26096",0.0050928948,0.2066847819,87480.8124406571,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005108_46464",0.001698804,0.1845801877,148880.289213139,418091,5,0.3,1.72258e-05,0,0,0.150151248
"613109_482",0.0027311171,0.2412404152,13926.040190497,23989,13,0.3,0.0001376287,0,0,0.2003579723
"005113_21645",0.0192875484,0.2052906677,39046.4700991046,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005111_25082",0.0077907016,0.2131025561,13921.2995708594,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005107_89832",0.0010022497,0.1770468884,31922.4461102337,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"614107_1898",0.001199144,0.2989157638,25906.24200719,6061,14,0.3,0.0004433778,0,0,0.2688385211
"005107_5812",0.0010022497,0.1770468884,51259.2930524038,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"012114_112",0.0309278061,0.375078942,39088.2863570816,393,12,0.3,0.0044119794,0,0,0.353315929
"005113_83456",0.0192875484,0.2052906677,17496.6056479906,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"013108_17",0.0019559896,0.2844077156,12825.7522556469,8566,13,0.3,0.0003432572,0,0,0.2504721128
"005113_53853",0.0192875484,0.2052906677,5462.6473170893,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005106_20274",0.0006999989,0.1701066993,282665.053311549,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"005108_40895",0.001698804,0.1845801877,501481.94028767,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005116_12845",0.0719020006,0.2380512773,18510.8082383515,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005113_59427",0.0192875484,0.2052906677,5353.82951017249,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005111_31855",0.0077907016,0.2131025561,98373.9279682471,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005107_77937",0.0010022497,0.1770468884,92821.3317601426,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005109_53315",0.0027976946,0.194392398,9983.5265510982,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005113_89057",0.0192875484,0.2052906677,57865.0166508963,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"029115_107",0.0452,0.3696877858,9989.36140922287,393,29,0.3,0.0030445472,0,0,0.3526877813
"005108_19826",0.001698804,0.1845801877,33752.1720502808,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005107_102950",0.0010022497,0.1770468884,37429.7449182785,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005106_15908",0.0006999989,0.1701066993,140945.417698467,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"613112_384",0.0121834102,0.3188155924,1556.85458381549,3123,13,0.3,0.0007446852,0,0,0.2828158274
"005111_96880",0.0077907016,0.2131025561,46871.9875492361,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005117_9435",0.1348372139,0.2285550364,95869.40974203,54930,5,0.3,9.56534e-05,0,0,0.1926846469
"005107_63306",0.0010022497,0.1770468884,25513.6332771876,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"010109_3115",0.0029333702,0.2917150744,45648.1871439392,37718,10,0.3,0.0001115956,0,0,0.2597947567
"005109_61423",0.0027976946,0.194392398,2204.73319839618,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_103621",0.0077907016,0.2131025561,30978.9832616618,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_8786",0.0077907016,0.2131025561,84699.3033771785,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005116_13918",0.0719020006,0.2380512773,147663.746365307,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"613111_232",0.0077117313,0.2460969215,15177.2202883221,6776,13,0.3,0.0006961931,0,0,0.2093256321
"005115_7860",0.0407148977,0.2298021679,7997.9005949002,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005107_58059",0.0010022497,0.1770468884,70242.569877984,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"010108_1850",0.0019281772,0.2786608828,211872.121007391,13454,10,0.3,0.0002467775,0,0,0.2422341411
"005111_36035",0.0077907016,0.2131025561,9864.28375156703,422315,5,0.3,8.844e-06,0,0,0.1762346968
"010814_20",0.0352177668,0.3023220764,3822310.66935816,12,10,0.4967800034,0.0437510802,0,0,0.2853058234
"005107_11372",0.0010022497,0.1770468884,2461.11326685987,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"613111_1295",0.0077117313,0.2460969215,247057.8469523,6776,13,0.3,0.0006961931,0,0,0.2093256321
"005111_95102",0.0077907016,0.2131025561,781.995823190858,422315,5,0.3,8.844e-06,0,0,0.1762346968
"613109_3367",0.0027311171,0.2412404152,2160.88416886747,23989,13,0.3,0.0001376287,0,0,0.2003579723
"005107_55840",0.0010022497,0.1770468884,13636.2921991536,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005107_31127",0.0010022497,0.1770468884,11165.8363139667,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005115_7742",0.0407148977,0.2298021679,30275.7093599313,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005111_103034",0.0077907016,0.2131025561,139533.523729407,422315,5,0.3,8.844e-06,0,0,0.1762346968
"010111_1455",0.0078877416,0.3623583664,243407.071839461,6995,10,0.3,0.0002757108,0,0,0.3377475249
"005115_10147",0.0407148977,0.2298021679,16416.4430078219,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005109_40666",0.0027976946,0.194392398,92212.1642552314,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"614110_13",0.0046775508,0.2930213873,483160.233977793,3625,14,0.3,0.0010642733,0,0,0.2654145867
"005113_6472",0.0192875484,0.2052906677,126907.304728418,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005111_46027",0.0077907016,0.2131025561,12013.0803566611,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005107_19135",0.0010022497,0.1770468884,14538.9561693529,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005107_44936",0.0010022497,0.1770468884,158276.14752009,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005111_20599",0.0077907016,0.2131025561,253705.465679885,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_100246",0.0027976946,0.194392398,39758.1586979956,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005106_6303",0.0006999989,0.1701066993,19525.3757889395,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"005103_3239",3e-04,0.1829700477,193670.07402939,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005109_70162",0.0027976946,0.194392398,27802.6272988564,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005109_29416",0.0027976946,0.194392398,15281.4830483794,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005109_26808",0.0027976946,0.194392398,15495.1072447448,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"010108_3128",0.0019281772,0.2786608828,78446.6794273,13454,10,0.3,0.0002467775,0,0,0.2422341411
"005113_565",0.0192875484,0.2052906677,5062.98730261856,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005116_16897",0.0719020006,0.2380512773,42205.672322264,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005109_5910",0.0027976946,0.194392398,28572.345144253,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005110_8785",0.0050928948,0.2066847819,20630.0188872141,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005107_51051",0.0010022497,0.1770468884,2941.93962657978,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005118_8736",0.2565108504,0.2230705366,90004.9527017783,83292,5,0.3,8.3402e-05,0,0,0.1876993741
"005107_50951",0.0010022497,0.1770468884,38889.076616533,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"610113_1728",0.0190444343,0.2541844241,19631.2243330992,13219,10,0.3,0.0002783597,0,0,0.2184566005
"005107_21309",0.0010022497,0.1770468884,169297.425538049,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"614108_962",0.0016597415,0.2764503557,3061.40786730192,6477,14,0.3,0.0004377164,0,0,0.2438755272
"005108_35669",0.001698804,0.1845801877,47994.3314179844,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005111_41193",0.0077907016,0.2131025561,37135.8812692798,422315,5,0.3,8.844e-06,0,0,0.1762346968
"013114_1663",0.0302868243,0.3470186045,233845.49527508,3736,13,0.3,0.0005550766,0,0,0.3250730564
"005106_8299",0.0006999989,0.1701066993,56690.892160966,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"005103_7089",3e-04,0.1829700477,84427.2235736836,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005107_53032",0.0010022497,0.1770468884,91596.8406980683,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005109_62662",0.0027976946,0.194392398,61324.9941450975,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005108_19788",0.001698804,0.1845801877,13967.4098500607,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005111_85271",0.0077907016,0.2131025561,62396.7191503853,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_100367",0.0077907016,0.2131025561,13590.7644218356,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005116_43375",0.0719020006,0.2380512773,18819.2023668166,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005109_53511",0.0027976946,0.194392398,13001.1570331588,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005107_81463",0.0010022497,0.1770468884,3567.88498027291,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"610109_11932",0.0027198264,0.2444973574,37550.7937424485,54007,10,0.3,5.39604e-05,0,0,0.2033755871
"005113_23772",0.0192875484,0.2052906677,38153.8920110036,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005113_57087",0.0192875484,0.2052906677,54160.7527855989,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005107_10704",0.0010022497,0.1770468884,46288.8539996156,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005108_37469",0.001698804,0.1845801877,68267.0984340937,418091,5,0.3,1.72258e-05,0,0,0.150151248
"010109_5575",0.0029333702,0.2917150744,36593.3241791138,37718,10,0.3,0.0001115956,0,0,0.2597947567
"005111_90174",0.0077907016,0.2131025561,2526.6916048106,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005108_5346",0.001698804,0.1845801877,74807.836112889,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005115_2079",0.0407148977,0.2298021679,117624.257385108,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005116_22828",0.0719020006,0.2380512773,15717.7984747613,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005118_7043",0.2565108504,0.2230705366,39296.7979273759,83292,5,0.3,8.3402e-05,0,0,0.1876993741
"005110_19686",0.0050928948,0.2066847819,303117.828733936,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005111_34409",0.0077907016,0.2131025561,1666.02396236069,422315,5,0.3,8.844e-06,0,0,0.1762346968
"010609_67",0.0033178197,0.2654397392,3012556.17402202,54,10,0.4026268616,0.0128407963,0,0,0.2491757692
"005113_7345",0.0192875484,0.2052906677,22712.6834322648,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005109_67902",0.0027976946,0.194392398,178226.782858343,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005113_2908",0.0192875484,0.2052906677,13760.9997747135,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005103_21590",3e-04,0.1829700477,177149.284410745,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005113_9712",0.0192875484,0.2052906677,44925.7091285844,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"010111_3117",0.0078877416,0.3623583664,244750.224446945,6995,10,0.3,0.0002757108,0,0,0.3377475249
"005111_87591",0.0077907016,0.2131025561,76082.8272872808,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_20516",0.0077907016,0.2131025561,129571.872557473,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005107_52557",0.0010022497,0.1770468884,152441.47013896,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005110_6241",0.0050928948,0.2066847819,172511.497965542,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005107_58087",0.0010022497,0.1770468884,46063.3083702648,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005111_77528",0.0077907016,0.2131025561,49475.2209677822,422315,5,0.3,8.844e-06,0,0,0.1762346968
"613110_1113",0.0050625755,0.2523002045,17591.2998965827,7874,13,0.3,0.0003599032,0,0,0.2144011927
"005109_55190",0.0027976946,0.194392398,12546.41699234,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005113_11456",0.0192875484,0.2052906677,18721.3593452457,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005106_1822",0.0006999989,0.1701066993,179570.98828876,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"005108_1561",0.001698804,0.1845801877,10662.1340503619,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005113_16908",0.0192875484,0.2052906677,103274.129764414,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005107_27971",0.0010022497,0.1770468884,32863.8882044332,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005108_40344",0.001698804,0.1845801877,358108.459561443,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005106_4704",0.0006999989,0.1701066993,154507.309556521,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"005116_29444",0.0719020006,0.2380512773,56393.9711992724,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005116_36383",0.0719020006,0.2380512773,81535.4776970044,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005107_73294",0.0010022497,0.1770468884,45396.7315715032,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005111_84423",0.0077907016,0.2131025561,33434.3496626333,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_13362",0.0027976946,0.194392398,2359.99506228744,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"613111_93",0.0077117313,0.2460969215,69017.9819648266,6776,13,0.3,0.0006961931,0,0,0.2093256321
"005108_4217",0.001698804,0.1845801877,98182.4273328559,418091,5,0.3,1.72258e-05,0,0,0.150151248
"618111_341",0.007719065,0.219817149,37988.7038973615,1836,18,0.3,0.0025621799,0,0,0.183266112
"005107_100282",0.0010022497,0.1770468884,121439.494575792,473315,5,0.3,9.4484e-06,0,0,0.1409145217
